"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292247","IL16LCSDH-03-T-865-37","","plot","297954","DH2_Urb_21-plot411","4","4","411","10","8","test","","","","","","","","","","","133","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292232","IL16LCSDH-03-T-865-38","","plot","297958","DH2_Urb_21-plot412","4","4","412","9","8","test","","","","","","","","","","","133","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292405","IL16LCSDH-03-T-865-14","","plot","297951","DH2_Urb_21-plot413","4","4","413","8","8","test","","","","","","","","","","","130","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292270","IL16LCSDH-03-T-865-15","","plot","297963","DH2_Urb_21-plot414","4","4","414","7","8","test","","","","","","","","","","","134","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292317","IL16LCSDH-03-T-865-23","","plot","297972","DH2_Urb_21-plot415","4","4","415","6","8","test","","","","","","","","","","","133","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292128","IL16LCSDH-03-T-865-28","","plot","298043","DH2_Urb_21-plot416","4","4","416","5","8","test","","","","","","","","","","","132","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292206","IL16LCSDH-03-T-865-32","","plot","297978","DH2_Urb_21-plot417","4","4","417","4","8","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292448","IL16LCSDH-05-T-2660-3","","plot","298003","DH2_Urb_21-plot418","4","4","418","3","8","test","","","","","","","","","","","132","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","297960","DH2_Urb_21-plot419","4","4","419","2","8","check","","","","","","","","","","","134","91.44","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292401","IL16LCSDH-05-T-2660-6","","plot","298019","DH2_Urb_21-plot420","4","4","420","1","8","test","","","","","","","","","","","137","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292375","IL16LCSDH-05-T-2660-14","","plot","297955","DH2_Urb_21-plot501","5","5","501","1","9","test","","","","","","","","","","","133","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","297979","DH2_Urb_21-plot502","5","5","502","2","9","check","","","","","","","","","","","140","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292333","IL16LCSDH-06-T-2661-9","","plot","298042","DH2_Urb_21-plot503","5","5","503","3","9","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292257","IL16LCSDH-06-T-2661-19","","plot","298036","DH2_Urb_21-plot504","5","5","504","4","9","test","","","","","","","","","","","134","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292447","IL16LCSDH-06-T-2661-21","","plot","298063","DH2_Urb_21-plot505","5","5","505","5","9","test","","","","","","","","","","","134","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292395","IL16LCSDH-06-T-2661-36","","plot","298053","DH2_Urb_21-plot506","5","5","506","6","9","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292273","IL16LCSDH-06-T-2661-39","","plot","297986","DH2_Urb_21-plot507","5","5","507","7","9","test","","","","","","","","","","","133","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292302","IL16LCSDH-06-T-2661-48","","plot","298024","DH2_Urb_21-plot508","5","5","508","8","9","test","","","","","","","","","","","136","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292235","IL16LCSDH-06-T-2661-57","","plot","298005","DH2_Urb_21-plot509","5","5","509","9","9","test","","","","","","","","","","","134","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292334","IL16LCSDH-06-T-2661-75","","plot","298048","DH2_Urb_21-plot510","5","5","510","10","9","test","","","","","","","","","","","131","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292174","IL16LCSDH-06-T-2661-84","","plot","297948","DH2_Urb_21-plot511","5","5","511","10","10","test","","","","","","","","","","","132","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292225","IL16LCSDH-07-T-2662-5","","plot","297998","DH2_Urb_21-plot512","5","5","512","9","10","test","","","","","","","","","","","136","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292306","IL16LCSDH-08-T-2663-50","","plot","297975","DH2_Urb_21-plot513","5","5","513","8","10","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292194","IL16LCSDH-09-T-2664-7","","plot","298030","DH2_Urb_21-plot514","5","5","514","7","10","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292157","IL16LCSDH-09-T-2664-8","","plot","298026","DH2_Urb_21-plot515","5","5","515","6","10","test","","","","","","","","","","","139","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292296","IL16LCSDH-10-T-2665-1","","plot","297953","DH2_Urb_21-plot516","5","5","516","5","10","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","298033","DH2_Urb_21-plot517","5","5","517","4","10","check","","","","","","","","","","","134","86.36","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292091","IL16LCSDH-10-T-2665-2","","plot","298023","DH2_Urb_21-plot518","5","5","518","3","10","test","","","","","","","","","","","134","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292139","IL16LCSDH-10-T-2665-4","","plot","298004","DH2_Urb_21-plot519","5","5","519","2","10","test","","","","","","","","","","","135","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292263","IL16LCSDH-10-T-2665-9","","plot","297949","DH2_Urb_21-plot520","5","5","520","1","10","test","","","","","","","","","","","134","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292147","IL16LCSDH-10-T-2665-18","","plot","297992","DH2_Urb_21-plot601","6","6","601","1","11","test","","","","","","","","","","","135","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292398","IL16LCSDH-10-T-2665-26","","plot","297956","DH2_Urb_21-plot602","6","6","602","2","11","test","","","","","","","","","","","138","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292509","IL16LCSDH-10-T-2665-35","","plot","297942","DH2_Urb_21-plot603","6","6","603","3","11","test","","","","","","","","","","","139","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","298020","DH2_Urb_21-plot604","6","6","604","4","11","check","","","","","","","","","","","139","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292090","IL16LCSDH-10-T-2665-37","","plot","298057","DH2_Urb_21-plot605","6","6","605","5","11","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292476","IL16LCSDH-10-T-2665-46","","plot","298050","DH2_Urb_21-plot606","6","6","606","6","11","test","","","","","","","","","","","135","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292193","IL16LCSDH-10-T-2665-57","","plot","298035","DH2_Urb_21-plot607","6","6","607","7","11","test","","","","","","","","","","","139","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1323","DH2_Urb_21","DH Augmented Yield Trial 2 at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292439","IL16LCSDH-10-T-2665-63","","plot","298041","DH2_Urb_21-plot608","6","6","608","8","11","test","","","","","","","","","","","134","101.6"," (Operator: jrutkoski, Time: )"
